Date/Time (UT)	X (nT)	Y (nT)	Z (nT)	F (nT)

2018-10-27 06:35:00	22585.00	2284.40	42892.50	48529.04	
2018-10-27 06:36:00	22584.70	2284.40	42892.70	48529.07	
2018-10-27 06:37:00	22584.70	2284.20	42892.60	48528.98	
2018-10-27 06:38:00	22584.50	2284.30	42892.60	48528.89	
2018-10-27 06:39:00	22583.90	2284.50	42892.80	48528.79	
2018-10-27 06:40:00	22583.30	2284.20	42893.00	48528.68	
2018-10-27 06:41:00	22583.50	2283.90	42892.60	48528.40	
2018-10-27 06:42:00	22581.90	2283.80	42893.20	48528.18	
2018-10-27 06:43:00	22581.60	2283.70	42892.90	48527.87	
2018-10-27 06:44:00	22580.90	2283.50	42893.10	48527.72	
